Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
WaterThermalTanks.cc,"""Water Heater Use Side Outlet Temperature""",OutputProcessor::Unit::C,this->UseOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Use Side Heat Transfer Rate""",OutputProcessor::Unit::W,this->UseRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Use Side Heat Transfer Energy""",OutputProcessor::Unit::J,this->UseEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Source Side Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->SourceMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Source Side Inlet Temperature""",OutputProcessor::Unit::C,this->SourceInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Source Side Outlet Temperature""",OutputProcessor::Unit::C,this->SourceOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Source Side Heat Transfer Rate""",OutputProcessor::Unit::W,this->SourceRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Source Side Heat Transfer Energy""",OutputProcessor::Unit::J,this->SourceEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Parasitic Tank Heat Transfer Rate""",OutputProcessor::Unit::W,this->OffCycParaRateToTank,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Parasitic Tank Heat Transfer Energy""",OutputProcessor::Unit::J,this->OffCycParaEnergyToTank,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater On Cycle Parasitic Tank Heat Transfer Rate""",OutputProcessor::Unit::W,this->OnCycParaRateToTank,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater On Cycle Parasitic Tank Heat Transfer Energy""",OutputProcessor::Unit::J,this->OnCycParaEnergyToTank,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Total Demand Heat Transfer Rate""",OutputProcessor::Unit::W,this->TotalDemandRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Total Demand Heat Transfer Energy""",OutputProcessor::Unit::J,this->TotalDemandEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Heating Rate""",OutputProcessor::Unit::W,this->HeaterRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Heating Energy""",OutputProcessor::Unit::J,this->HeaterEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Unmet Demand Heat Transfer Rate""",OutputProcessor::Unit::W,this->UnmetRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Unmet Demand Heat Transfer Energy""",OutputProcessor::Unit::J,this->UnmetEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Venting Heat Transfer Rate""",OutputProcessor::Unit::W,this->VentRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Venting Heat Transfer Energy""",OutputProcessor::Unit::J,this->VentEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Net Heat Transfer Rate""",OutputProcessor::Unit::W,this->NetHeatTransferRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Net Heat Transfer Energy""",OutputProcessor::Unit::J,this->NetHeatTransferEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Cycle On Count""",OutputProcessor::Unit::None,this->CycleOnCount,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Runtime Fraction""",OutputProcessor::Unit::None,this->RuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Part Load Ratio""",OutputProcessor::Unit::None,this->PartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater "" + this->FuelType + "" Rate""",OutputProcessor::Unit::W,this->FuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater "" + this->FuelType + "" Energy""",OutputProcessor::Unit::J,this->FuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Parasitic "" + this->OffCycParaFuelType + "" Rate""",OutputProcessor::Unit::W,this->OffCycParaFuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Parasitic "" + this->OffCycParaFuelType + "" Energy""",OutputProcessor::Unit::J,this->OffCycParaFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater On Cycle Parasitic "" + this->OnCycParaFuelType + "" Rate""",OutputProcessor::Unit::W,this->OnCycParaFuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater On Cycle Parasitic "" + this->OnCycParaFuelType + "" Energy""",OutputProcessor::Unit::J,this->OnCycParaFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Water Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->VolFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Water Volume""",OutputProcessor::Unit::m3,this->VolumeConsumed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Mains Water Volume""",OutputProcessor::Unit::m3,this->VolumeConsumed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Compressor Part Load Ratio""",OutputProcessor::Unit::None,HPWH.HeatingPLR,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HPWH.Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Ancillary Electricity Rate""",OutputProcessor::Unit::W,HPWH.OffCycParaFuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HPWH.Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Ancillary Electricity Energy""",OutputProcessor::Unit::J,HPWH.OffCycParaFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,HPWH.Name
WaterThermalTanks.cc,"""Water Heater On Cycle Ancillary Electricity Rate""",OutputProcessor::Unit::W,HPWH.OnCycParaFuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HPWH.Name
WaterThermalTanks.cc,"""Water Heater On Cycle Ancillary Electricity Energy""",OutputProcessor::Unit::J,HPWH.OnCycParaFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,HPWH.Name
WaterThermalTanks.cc,"""Water Heater Heat Pump Control Tank Temperature""",OutputProcessor::Unit::C,HPWH.ControlTempAvg,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HPWH.Name
WaterThermalTanks.cc,"""Water Heater Heat Pump Control Tank Final Temperature""",OutputProcessor::Unit::C,HPWH.ControlTempFinal,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HPWH.Name
WaterThermalTanks.cc,"""Water Heater Part Load Ratio""",OutputProcessor::Unit::None,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).DesuperheaterPLR,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater On Cycle Parasitic Electricity Rate""",OutputProcessor::Unit::W,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).OnCycParaFuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater On Cycle Parasitic Electricity Energy""",OutputProcessor::Unit::J,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).OnCycParaFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Parasitic Electricity Rate""",OutputProcessor::Unit::W,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).OffCycParaFuelRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Off Cycle Parasitic Electricity Energy""",OutputProcessor::Unit::J,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).OffCycParaFuelEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Heat Reclaim Efficiency Modifier Multiplier""",OutputProcessor::Unit::None,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).HEffFTempOutput,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Pump Electricity Rate""",OutputProcessor::Unit::W,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).PumpPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Pump Electricity Energy""",OutputProcessor::Unit::J,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).PumpEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Heating Rate""",OutputProcessor::Unit::W,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).HeaterRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Heating Energy""",OutputProcessor::Unit::J,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).HeaterEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataWaterThermalTanks->WaterHeaterDesuperheater(this->DesuperheaterNum).Name
WaterThermalTanks.cc,"""Water Heater Heater 1 Heating Rate""",OutputProcessor::Unit::W,this->HeaterRate1,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 2 Heating Rate""",OutputProcessor::Unit::W,this->HeaterRate2,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 1 Heating Energy""",OutputProcessor::Unit::J,this->HeaterEnergy1,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 2 Heating Energy""",OutputProcessor::Unit::J,this->HeaterEnergy2,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 1 Cycle On Count""",OutputProcessor::Unit::None,this->CycleOnCount1,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 2 Cycle On Count""",OutputProcessor::Unit::None,this->CycleOnCount2,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 1 Runtime Fraction""",OutputProcessor::Unit::None,this->RuntimeFraction1,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"""Water Heater Heater 2 Runtime Fraction""",OutputProcessor::Unit::None,this->RuntimeFraction2,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"format(""Water Heater Temperature Node {}"", NodeNum)",OutputProcessor::Unit::C,this->Node(NodeNum).TempAvg,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterThermalTanks.cc,"format(""Water Heater Final Temperature Node {}"", NodeNum)",OutputProcessor::Unit::C,this->Node(NodeNum).Temp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
Fans.cc,"""Fan Electricity Rate""",OutputProcessor::Unit::W,Fan(FanNum).FanPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
Fans.cc,"""Fan Rise in Air Temperature""",OutputProcessor::Unit::deltaC,Fan(FanNum).DeltaTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
Fans.cc,"""Fan Heat Gain to Air""",OutputProcessor::Unit::W,Fan(FanNum).PowerLossToAir,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
Fans.cc,"""Fan Electricity Energy""",OutputProcessor::Unit::J,Fan(FanNum).FanEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Fan(FanNum).FanName
Fans.cc,"""Fan Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,Fan(FanNum).OutletAirMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
Fans.cc,"""Fan Unbalanced Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,Fan(FanNum).UnbalancedOutletMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
Fans.cc,"""Fan Balanced Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,Fan(FanNum).BalancedOutletMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
Fans.cc,"""Fan Runtime Fraction""",OutputProcessor::Unit::None,Fan(FanNum).FanRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Fan(FanNum).FanName
VariableSpeedCoils.cc,"""Cooling Coil Electricity Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Energy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).EnergyLoadTotal,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Sensible Cooling Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).EnergySensible,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Latent Cooling Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).EnergyLatent,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Source Side Heat Transfer Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).EnergySource,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Electricity Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Energy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).EnergyLoadTotal,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
VariableSpeedCoils.cc,"""Cooling Coil Sensible Cooling Energy""",OutputProcessor::Unit::J,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).EnergySensible,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataVariableSpeedCoils->VarSpeedCoil(DXCoilNum).Name
